Season,Name,Team,W,L,SV,G,GS,IP,K/9,BB/9,HR/9,BABIP,LOB%,GB%,HR/FB,vFA (pi),ERA,xERA,FIP,xFIP,WAR,NameASCII,PlayerId,MLBAMID
2020,"Alex Cobb","BAL",2,5,0,10,10,52.1,6.535032482271861,3.0955417021287763,1.3757963120572339,0.275,0.74013158,0.544910179,0.222222222,92.93245849609374,4.299363475178856,6.316116307746567,4.872948141185866,4.212148233852039,0.6206371784210205,"Alex Cobb",6562,502171
2020,"Carlos Carrasco","CLE",3,4,0,12,12,68,10.852942394137932,3.573529812703953,1.0588236482085787,0.2919254658385093,0.85164835,0.443113772,0.142857142,93.88221470976254,2.9117650325735913,3.789407543023543,3.5884781834163517,3.647063127267368,1.4658983945846558,"Carlos Carrasco",6632,471911
2020,"Johnny Cueto","SFG",2,3,0,12,12,63.1,7.957893937974836,3.694736471202602,1.27894724003167,0.28415300546448086,0.63307494,0.408376963,0.138461538,91.44051643087393,5.399999457911496,4.854131866250919,4.644050748460526,4.775708279257552,0.5090251564979553,"Johnny Cueto",6893,456501
2020,"Martín Pérez","BOS",3,5,0,12,12,62,6.677418533150638,4.064515628874301,1.161290179678372,0.2655367231638418,0.70855615,0.384615384,0.125,92.36955729166667,4.499999446253691,4.802854503488979,4.88496749403576,5.198032446016727,0.4486618638038635,"Martin Perez",6902,527048
2020,"Mike Fiers","OAK",6,3,0,11,11,59,5.6440677966101696,2.440677966101695,1.3728813559322033,0.2931937172774869,0.74585635,0.350253807,0.105882352,88.10901988636364,4.576271186440678,4.809551365456438,4.9371820272025415,5.732164151133118,0.6033939123153687,"Mike Fiers",7754,571666
2020,"Patrick Corbin","WSN",2,7,0,11,11,65.2,8.223351527699354,2.467005458309806,1.3705585879498923,0.36231884057971014,0.76404494,0.437209302,0.151515151,90.43800834760275,4.659899199029634,5.101538978683028,4.166038755658058,4.124413259317699,1.1943671703338623,"Patrick Corbin",9323,571578
2020,"Dallas Keuchel","CHW",6,2,0,11,11,63.1,5.9684215319520275,2.415789667694868,0.28421054914057275,0.25510204081632654,0.81570997,0.528205128,0.046511627,88.54527587890625,1.9894738439840092,4.26828342869202,3.0808929906723566,3.9795685393296423,1.836523175239563,"Dallas Keuchel",9434,572971
2020,"Mike Minor","- - -",1,6,0,11,11,55.2,10.023951523378138,3.2335327494768182,1.4550897372645681,0.2746478873239437,0.62056738,0.36423841,0.136363636,90.85062045218295,5.33532903663675,3.929190551674293,4.197407281842034,4.381837082634842,0.9809057712554932,"Mike Minor",10021,501985
2020,"Kyle Gibson","TEX",2,6,0,12,12,67.1,7.752475833135611,4.009901293001178,1.6039605172004712,0.3128205128205128,0.70498915,0.514563106,0.266666666,92.59254150390625,5.346535057334904,5.6968022020208355,5.389439283353596,4.361310645242192,0.1986844688653946,"Kyle Gibson",10123,502043
2020,"Zack Wheeler","PHI",4,2,0,11,11,71,6.718309137230549,2.0281687961450716,0.38028164927720093,0.3062200956937799,0.74592075,0.559241706,0.075,97.10858396398747,2.9154926444585403,3.5828267264920024,3.2195883263957055,3.7566483867425977,1.9345989227294922,"Zack Wheeler",10310,554430
2020,"Jacob deGrom","NYM",4,2,0,12,12,68,13.764705882352942,2.3823529411764706,0.9264705882352942,0.28776978417266186,0.79710145,0.424657534,0.129629629,98.74059890717092,2.3823529411764706,2.717985211632417,2.2649487271028406,2.457995967041044,2.6021909713745117,"Jacob deGrom",10954,594798
2020,"Taijuan Walker","- - -",4,3,0,11,11,53.1,8.437498994171738,3.206249617785261,1.3499998390674783,0.24305555555555555,0.78467153,0.390728476,0.13114754,93.25068916572823,2.6999996781349567,4.993928540581899,4.560169152170439,4.815641327015667,0.581672877073288,"Taijuan Walker",11836,592836
2020,"Kyle Hendricks","CHC",6,5,0,12,12,81.1,7.08196765599283,0.8852459569991038,1.1065574462488796,0.27155172413793105,0.82352941,0.47107438,0.129870129,87.62128507653061,2.8770493602470872,3.144479092793572,3.547976714684996,3.775161462115457,1.8876447677612305,"Kyle Hendricks",12049,543294
2020,"Chris Bassitt","OAK",5,2,0,11,11,63,7.857141905631183,2.4285711344678202,0.8571427533415835,0.27624309392265195,0.85585586,0.437837837,0.085714285,93.62193923028524,2.2857140089108894,3.809510534645555,3.5882446641073864,4.492684549318467,1.2883073091506958,"Chris Bassitt",12304,605135
2020,"Trevor Bauer","CIN",5,4,0,11,11,73,12.328768411795044,2.0958906300051576,1.1095891570615541,0.21476510067114093,0.90909091,0.343949044,0.12,93.73488482306985,1.7260275776513063,2.1049643882790905,2.8763507892589284,3.254722448205949,2.5622899532318115,"Trevor Bauer",12703,545333
2020,"Adrian Houser","MIL",1,6,0,11,11,55,7.2,3.4363636363636365,1.309090909090909,0.3253012048192771,0.60686016,0.583815028,0.25,94.03873871991979,5.4,4.691177868862685,4.845964769883589,4.076965037259189,0.4110124111175537,"Adrian Houser",12718,605288
2020,"Sonny Gray","CIN",5,3,0,11,11,56,11.571429359669642,4.178571713214037,0.6428571866483135,0.2900763358778626,0.68322981,0.511111111,0.129032258,93.27739932672765,3.6964288232278024,3.8883920033419943,3.048562162749621,3.1874324042827293,1.7345962524414062,"Sonny Gray",12768,543243
2020,"Tyler Anderson","SFG",4,3,0,11,11,54,6.166665359779917,3.6666658895988697,0.6666665253816128,0.28823529411764703,0.65395095,0.28488372,0.052631578,90.31700143306213,4.666665677671289,4.5520293628609405,4.228456132598422,5.979370760159716,0.8577010631561279,"Tyler Anderson",12880,542881
2020,"Dylan Bundy","LAA",6,3,0,11,11,65.2,9.868019540233357,2.3299490581106537,0.6852791347384276,0.27218934911242604,0.69230769,0.405882352,0.081967213,90.07473273026316,3.2893398467444523,3.0474914636525923,2.947764511875583,3.7491631952238467,2.0594019889831543,"Dylan Bundy",12917,605164
2020,"Yu Darvish","CHC",8,3,0,12,12,76,11.013157894736842,1.6578947368421053,0.5921052631578947,0.29508196721311475,0.83823529,0.432432432,0.087719298,96.05058484636872,2.013157894736842,3.022090725486883,2.2308929995486615,2.8218411238177827,2.9319517612457275,"Yu Darvish",13074,506433
2020,"Gerrit Cole","NYY",7,3,0,12,12,73,11.589039884693733,2.095890191912696,1.7260272168692794,0.2422360248447205,0.85877863,0.373563218,0.186666666,96.86942667322835,2.8356161419995303,3.1202150391777184,3.890049379309034,3.3780100933218495,1.40753173828125,"Gerrit Cole",13125,543037
2020,"Zach Davies","SDP",7,4,0,12,12,69.1,8.177883415532712,2.466345791986056,1.168269059361816,0.24864864864864866,0.78175896,0.412698412,0.128571428,,2.725961138510904,5.129079225224985,3.883726906071063,4.143049747859406,1.3737835884094238,"Zach Davies",13183,605200
2020,"Blake Snell","TBR",4,2,0,11,11,50,11.34,3.24,1.8,0.2857142857142857,0.89130435,0.491666666,0.294117647,95.2741018282313,3.24,4.052171620240059,4.351419315338135,3.0626508778333665,0.5607054233551025,"Blake Snell",13543,605483
2020,"Max Fried","ATL",7,0,0,11,11,56,8.035714285714286,3.0535714285714284,0.32142857142857145,0.2684563758389262,0.81993569,0.530201342,0.048780487,93.34581549657534,2.25,2.863400057626747,3.1021336010524205,4.049625566974282,1.5168519020080566,"Max Fried",13743,608331
2020,"Zach Eflin","PHI",4,2,0,10,10,56.1,11.183432962400264,2.2366865924800527,1.2781066242743158,0.3541666666666667,0.72815534,0.463087248,0.166666666,94.5590224847561,4.153846528891527,3.329343960589201,3.297928200694328,3.094807272150431,1.4921504259109497,"Zach Eflin",13774,621107
2020,"Alec Mills","CHC",5,5,0,11,11,62.1,6.6417105525102915,2.743315228210773,1.877005156144213,0.23255813953488372,0.77060932,0.472826086,0.213114754,90.01909362033194,4.475935372343892,5.048411609849942,5.437408391066253,4.613213570575612,0.14357797801494598,"Alec Mills",13834,621219
2020,"Kevin Gausman","SFG",3,3,0,10,10,54.2,12.347562411652822,2.4695124823305643,1.1524391584209301,0.29133858267716534,0.73170732,0.416666666,0.145833333,95.15849170235546,3.6219516407514947,3.396956445314577,2.935321724577929,2.963812985058956,1.5801359415054321,"Kevin Gausman",14107,592332
2020,"Lance McCullers Jr.","HOU",3,3,0,11,11,55,9.163634456918656,3.272726591756663,0.8181816479391657,0.2765957446808511,0.64516129,0.597222222,0.151515151,93.97128295898438,3.9272719101079954,4.567686773168638,3.7005101185002824,3.6756609675836596,1.136521816253662,"Lance McCullers Jr.",14120,621121
2020,"José Berríos","MIN",5,4,0,12,12,63,9.714285714285714,3.7142857142857144,1.1428571428571428,0.29518072289156627,0.77540107,0.403508771,0.13114754,94.74757615782374,4,4.429760755452547,4.0644351883540075,4.280707954745444,1.0553709268569946,"Jose Berrios",14168,621244
2020,"Frankie Montas","OAK",3,5,0,11,11,53,10.18867924528302,3.9056603773584904,1.6981132075471699,0.32867132867132864,0.68656716,0.368421052,0.175438596,96.0210095326835,5.60377358490566,4.653715218103793,4.738589126658891,4.35957134259197,0.43591922521591187,"Frankie Montas",14309,593423
2020,"Tyler Glasnow","TBR",5,1,0,11,11,57.1,14.284882136845907,3.4534879891275816,1.7267439945637908,0.2807017543859649,0.78629032,0.387096774,0.234042553,97.1765705265411,4.0813948962416875,3.13318967061953,3.6623494956737144,2.7489061146815934,1.1396031379699707,"Tyler Glasnow",14374,607192
2020,"Hyun Jin Ryu","TOR",5,2,0,12,12,67,9.671641791044776,2.283582089552239,0.8059701492537313,0.3016759776536313,0.8045977,0.51098901,0.117647058,89.9458062267658,2.6865671641791047,3.130287078496135,3.0123148377261946,3.3159322584298123,1.8950508832931519,"Hyun Jin Ryu",14444,547943
2020,"Germán Márquez","COL",4,6,0,13,13,81.2,8.044897458141252,2.755101869226456,0.6612244486143495,0.3,0.65539112,0.506122448,0.09375,96.02274472489316,3.7469385421479804,4.213810306891928,3.2771335957140697,3.8331747375484913,2.3201704025268555,"German Marquez",15038,608566
2020,"Andrew Heaney","LAA",4,3,0,12,12,66.2,9.449997116089747,2.56499921722436,1.214999629211539,0.3016759776536313,0.68627451,0.390374331,0.123287671,,4.45499864044231,4.399343480521953,3.791419132232722,4.147887495406444,1.4756951332092285,"Andrew Heaney",15423,571760
2020,"Matthew Boyd","DET",3,7,0,12,12,60.1,8.950275299928434,3.281767609973759,2.2375688249821084,0.3076923076923077,0.65753425,0.371584699,0.197368421,91.8562746863383,6.712706474946325,5.288788614581819,5.7770544019841275,4.974006032341834,-0.06015752628445625,"Matthew Boyd",15440,571510
2020,"Marco Gonzales","SEA",7,2,0,11,11,69.2,8.2679437909934,0.9043063521399031,1.033492973874175,0.26288659793814434,0.73129252,0.376237623,0.096385542,88.36125891978347,3.100478921622525,3.824755492977776,3.320605937072407,4.125113928603682,1.9504609107971191,"Marco Gonzales",15467,594835
2020,"Lucas Giolito","CHW",4,3,0,12,12,72.1,12.069122726634122,3.4838704777912928,0.9953915650832265,0.2549019607843137,0.69908815,0.4125,0.133333333,94.17775982288273,3.4838704777912928,3.0377551782805594,3.191419315338135,3.353127623100255,2.034806251525879,"Lucas Giolito",15474,608337
2020,"Antonio Senzatela","COL",5,3,0,12,12,73.1,5.031819054312108,2.2090912921370234,1.1045456460685117,0.2683982683982684,0.7960199,0.508333333,0.128571428,94.38618440448113,3.436364232213147,4.641681980420325,4.568692281423563,4.813870319417564,1.1000311374664307,"Antonio Senzatela",15488,622608
2020,"Luis Castillo","CIN",4,6,0,12,12,70,11.442857142857143,3.085714285714286,0.6428571428571429,0.32947976878612717,0.7,0.584269662,0.125,97.62898161173634,3.2142857142857144,2.9413079805318083,2.6485621724809922,2.8218660065105983,2.4443323612213135,"Luis Castillo",15689,622491
2020,"Brad Keller","KCR",5,3,0,9,9,54.2,5.7621945858285875,2.7987802274024567,0.3292682620473478,0.23270440251572327,0.76086957,0.528301886,0.051282051,93.0797684832317,2.4695119653551085,4.433226622894386,3.4292241712612195,4.329278721772313,1.2700746059417725,"Brad Keller",15734,641745
2020,"Sean Manaea","OAK",4,3,0,11,11,54,7.5,1.3333333333333333,1.1666666666666667,0.3105590062111801,0.60498221,0.502994011,0.142857142,90.49794501133786,4.5,3.945826457762081,3.7099378338566535,3.774489755487001,1.0693432092666626,"Sean Manaea",15873,640455
2020,"Aaron Nola","PHI",5,5,0,12,12,71.1,12.112150396339944,2.901869365789778,1.1355140996568698,0.2830188679245283,0.72289157,0.497005988,0.195652173,93.0670932112069,3.2803740656754017,3.3492576653651143,3.191419315338135,2.794703753958466,1.9652925729751587,"Aaron Nola",16149,605400
2020,"Brandon Woodruff","MIL",3,5,0,13,13,73.2,11.117648594043935,2.1990953262944046,1.0995476631472023,0.26900584795321636,0.79192547,0.494382022,0.140625,96.8470581638756,3.0542990642977843,2.900808419062965,3.204993977846125,3.2920079637710296,2.0510761737823486,"Brandon Woodruff",16162,605540
2020,"Spencer Turnbull","DET",4,4,0,11,11,56.2,8.099999272963645,4.605881939528348,0.3176470303122998,0.2848101265822785,0.70478723,0.5,0.045454545,93.87938218390805,3.9705878789037476,5.482551365326909,3.4914192884108624,4.529849699091148,1.3092814683914185,"Spencer Turnbull",16207,605513
2020,"Kyle Freeland","COL",2,3,0,13,13,70.2,5.858491409372497,2.9292457046862483,1.146226580094619,0.30493273542600896,0.76327434,0.515418502,0.157894736,92.27705078125,4.330189302579671,5.106608123942672,4.648966694964626,4.548665606626953,0.9937647581100464,"Kyle Freeland",16256,607536
2020,"Luke Weaver","ARI",1,9,0,12,12,52,9.519232864211052,3.1153853010145265,1.7307696116747369,0.34868421052631576,0.63235294,0.322981366,0.128205128,93.97713760755258,6.576924524364,4.7503484954734745,4.672188871993187,5.064611522684767,0.45574256777763367,"Luke Weaver",16918,596133
2020,"Trevor Williams","PIT",2,8,0,11,11,55.1,7.969878602329093,3.41566225814104,2.4397587558150287,0.3128834355828221,0.7,0.445714285,0.241935483,91.76760969976905,6.180722181398072,5.065079316202291,6.299852693117282,4.936361271329162,-0.3498057425022125,"Trevor Williams",16977,592866
2020,"Pablo López","MIA",6,4,0,11,11,57.1,9.261628112385509,2.8255814580159178,0.627906990670204,0.2929936305732484,0.66770186,0.52173913,0.086956521,94.11857489224138,3.610465196353673,3.1634534986115486,3.086768150226434,3.7269011639477343,1.6423488855361938,"Pablo Lopez",17085,641154
2020,"Dinelson Lamet","SDP",3,1,0,12,12,69,12.130433441335326,2.608695363728027,0.6521738409320067,0.23448275862068965,0.80357143,0.369127516,0.079365079,97.0333436049884,2.0869562909824215,2.7880012990454324,2.481274466323283,3.2998504294613284,2.4591457843780518,"Dinelson Lamet",17186,659275
2020,"Justus Sheffield","SEA",4,3,0,10,10,55.1,7.807228018608091,3.253011674420038,0.32530116744200377,0.31446540880503143,0.72022161,0.50625,0.044444444,92.57698277064732,3.578312841862042,4.114005131208782,3.1733470282580236,4.271648292360797,1.5555323362350464,"Justus Sheffield",17285,656954
2020,"Framber Valdez","HOU",5,3,0,10,10,64.1,9.512954119980105,2.0984457617603174,0.6994819205867724,0.31176470588235294,0.66197183,0.603448275,0.147058823,93.849609375,3.9170987552859255,3.9152449913978593,3.0204348458613683,3.0291640402006514,1.7895315885543823,"Framber Valdez",17295,664285
2020,"Cristian Javier","HOU",5,2,0,10,10,51.1,8.41558149713935,3.155843061427256,1.928570759761101,0.18548387096774194,0.85492228,0.293233082,0.159420289,92.30890625,3.6818169049984655,3.310120966748982,5.275834176898113,5.082031087465817,0.3521922528743744,"Cristian Javier",17606,664299
2020,"Kenta Maeda","MIN",6,1,0,11,11,66.2,10.799999176025453,1.3499998970031817,1.2149999073028634,0.2080536912751678,0.80213904,0.490445859,0.1875,91.76340031751337,2.6999997940063634,2.7465252898070895,2.996419330215453,2.6297821890649513,2.0547993183135986,"Kenta Maeda",18498,628317
2020,"Dylan Cease","CHW",5,4,0,12,12,58.1,6.788572020487934,5.245714743104313,1.8514287328603458,0.2375,0.81717452,0.397660818,0.181818181,97.62036368015414,4.011428921197416,6.859774753852008,6.362848163293357,5.8702754260087575,-0.32379359006881714,"Dylan Cease",18525,656302
2020,"Zac Gallen","ARI",3,2,0,12,12,72,10.25,3.125,1.125,0.2658959537572254,0.83573487,0.455555555,0.152542372,93.18297271025345,2.75,3.6720665805924035,3.6636415375603573,3.6187612717764246,1.420343279838562,"Zac Gallen",19291,668678
2020,"Shane Bieber","CLE",8,1,0,12,12,77.1,14.198273994409758,2.443965195759057,0.814655065253019,0.2671232876712329,0.91065292,0.48366013,0.152173913,94.30303388228941,1.629310130506038,2.620017339391342,2.0664194633220614,2.0366904841212268,3.149900197982788,"Shane Bieber",19427,669456
2020,"Aaron Civale","CLE",4,6,0,12,12,74,8.391891891891891,1.945945945945946,1.337837837837838,0.3333333333333333,0.72429907,0.441964285,0.157142857,91.40038123497597,4.743243243243243,4.424976725725475,4.029257153175973,3.9208749865357944,1.1630048751831055,"Aaron Civale",19479,650644
2020,"Griffin Canning","LAA",2,3,0,11,11,56.1,8.94674273486621,3.6745550518200503,1.278106104980887,0.30666666666666664,0.73353293,0.363057324,0.117647058,92.83306026214834,3.994081578065272,4.359403965438148,4.327513630876702,4.808989625166507,0.8809318542480469,"Griffin Canning",19867,656288
2020,"Zach Plesac","CLE",4,2,0,8,8,55.1,9.271083272097108,0.9759035023260114,1.301204669768015,0.22388059701492538,0.91715976,0.392857142,0.140350877,92.94341288527397,2.2771081720940267,3.4016229671893474,3.3902144732193595,3.4970588725896277,1.462458848953247,"Zach Plesac",19979,668676
2020,"Chris Paddack","SDP",4,5,0,12,12,59,8.847455910998345,1.830508119516899,2.135592806103049,0.2893081761006289,0.75367647,0.470588235,0.25,94.1185990608229,4.728812642085322,5.174477316343675,5.021927434855034,3.7674154025101574,0.3649715483188629,"Chris Paddack",20099,663978
2020,"Kris Bubic","KCR",1,6,0,10,10,50,8.820002018738254,3.9600009063722776,1.440000329589919,0.3120567375886525,0.72530864,0.465753424,0.170212765,91.66211324257426,4.320000988769758,5.299317970272933,4.751419672393881,4.484004418166089,0.5051172971725464,"Kris Bubic",21455,663460
2020,"Brady Singer","KCR",4,5,0,12,12,64.1,8.533677407113125,3.2176160715344566,1.1191708074902458,0.2603550295857988,0.72948328,0.531073446,0.150943396,93.00601806640626,4.056994177152141,3.825819208558876,4.077429537934579,4.049433645049112,1.0308717489242554,"Brady Singer",25377,663903
2019,"CC Sabathia","NYY",5,8,0,22,22,106.1,8.887147760523865,3.300940596766007,2.2852665669918513,0.2920962199312715,0.77452668,0.396166134,0.214285714,89.68625313895089,4.993730646389601,4.417839925944493,5.724981382649672,4.781156332419883,0.34274956583976746,"CC Sabathia",404,282332
